Open,High,Low,Close,Volume,Number of tweets,Additive score,Mean score,Standard deviation score,Number of positive,Percentage of positive,High_Low_Pct,Change,RSI,MACD,Stochastic_oscillator,Williams,OBV
43643.69,43710.99,43111.46,43665.25,1039.55586,278.0,21.0,0.0980925085592559,0.3006182954719201,48.0,0.1726618705035971,0.013906511168955978,0.0004940003927256242,44.86325947346338,-112.7384721158173,-57.68313630393017,-69.86242476354253,3752.042429999998
43665.25,44078.65,43600.0,43619.51,839.66092,279.0,39.0,0.1547571057270157,0.3095928481815142,62.0,0.2222222222222222,0.010978211009174345,-0.0010475149002925344,43.86379139511607,-109.91764730753019,-8.320703243406909,-72.35162227761013,2912.3815099999983
43619.51,43629.79,43345.62,43479.86,706.53783,219.0,35.0,0.151054559324413,0.2757699723356779,56.0,0.2557077625570776,0.00655591037802662,-0.0032015490316145145,40.870059928610104,-112.31570373177732,-30.413656552683545,-77.83926852743015,2205.843679999998
43479.86,43479.87,43220.61,43385.53,821.55859,219.0,19.0,0.1104068577706337,0.2827218218720881,43.0,0.1963470319634703,0.005998527091588991,-0.002169510205414671,38.936926123103106,-114.71093699352164,-23.911018473258764,-82.41991558583182,1384.285089999998
43385.54,43495.0,43240.23,43467.89,792.41627,185.0,19.0,0.1240003687304419,0.3080172290189757,39.0,0.2108108108108108,0.005891966809612178,0.0018983287745937272,41.53701855565951,-105.44144621720855,-22.101506082433353,-77.06119717086169,2176.701359999998
43467.89,43568.35,43423.11,43477.39,584.127,233.0,11.0,0.0840309938104111,0.2415215622606283,33.0,0.1416309012875536,0.003344762731181575,0.0002185521312398908,41.844622538417845,-93.75608702190986,-5.234858476210004,-76.43312101910831,2760.828359999998
43477.39,43588.59,43391.16,43568.0,417.05551,214.0,8.0,0.0782030236224043,0.3008054881084583,37.0,0.1728971962616822,0.004550005116249324,0.0020840717439569723,44.82642799420678,-75.7791343434193,-9.27928870292878,-70.59759262717922,3177.8838699999983
43567.99,43850.0,43547.97,43643.84,528.68832,186.0,12.0,0.0932080646080555,0.2973312091842477,34.0,0.1827956989247312,0.006935570131053154,0.0017407271391847168,47.26371051061159,-55.5709852418725,10.177394527221738,-62.837677476999765,3706.572189999998
43643.85,43737.88,43420.77,43508.91,417.76531,181.0,7.0,0.0793676804493886,0.2835278789603584,27.0,0.149171270718232,0.007303186931047068,-0.00309161613643516,43.57552874433209,-48.3479015027226,-14.067074476949085,-63.48779098609109,3288.8068799999983
43508.92,43604.08,43464.12,43520.37,237.96309,217.0,16.0,0.1082328699039904,0.2588178225352614,38.0,0.1751152073732718,0.0032201273142076527,0.0002633943254382043,43.97540353025947,-40.18978870181908,-3.7488396448718486,-57.72185403074861,3526.7699699999985
43520.37,43764.98,43503.27,43762.0,448.24778,231.0,6.0,0.0713728427124971,0.2531715912949692,35.0,0.1515151515151515,0.006015869611640836,0.005552112723306246,51.74116852600548,-17.092767214285118,5.56970461523679,-32.73917224123499,3975.0177499999986
43762.0,43881.6,43739.03,43803.01,417.92713,189.0,7.0,0.0752388355494649,0.2369301412707938,25.0,0.1322751322751322,0.0032595601685725473,0.000937114391481142,52.933617824836276,1.392746949772942,80.2005322770306,-28.499053960441977,4392.944879999998
43803.01,43828.84,43680.0,43715.81,310.34989,178.0,13.0,0.0943221094902981,0.240360044303044,28.0,0.1573033707865168,0.0034075091575090774,-0.001990730773981153,50.0989440120661,7.8335794347927035,61.93290833694304,-37.51486264332788,4082.5949899999982
43715.82,44063.22,43679.46,43962.0,584.43938,214.0,3.0,0.057526069741139,0.291411009273804,30.0,0.1401869158878504,0.008785822901656798,0.005631601015742449,57.0862060770507,27.645716333888068,41.39754837906739,-12.060711959387625,4667.0343699999985
43962.01,43978.6,43790.0,43852.45,346.88257,146.0,9.0,0.069425966459875,0.28647099887356,27.0,0.184931506849315,0.0043069193879880915,-0.0024919248441837016,53.49657411054627,32.034636934074534,64.32497459191485,-26.362407346977314,4320.151799999999
43852.45,43869.3,43664.36,43719.49,292.36955,168.0,3.0,0.0540234698925078,0.2801227319595267,24.0,0.1428571428571428,0.004693530375803111,-0.003031985670127857,49.43368441504966,24.959524957769798,38.26561300893928,-40.7934869037874,4027.782249999999
43719.49,43991.86,43684.16,43879.35,423.65581,154.0,7.0,0.0642598718555958,0.2726458258591672,21.0,0.1363636363636363,0.007043743086738925,0.0036564927907438705,53.960977784427364,29.70006903152183,42.372389189638064,-21.821483248478238,4451.438059999999
43879.35,43971.01,43745.0,43864.69,331.41169,163.0,10.0,0.0611500625150061,0.2703499667333695,24.0,0.147239263803681,0.005166533318093543,-0.00033409792989180787,53.488030453852986,30.39277910194079,53.53319057815846,-24.123014860447796,4120.026369999999
43864.7,44102.55,43806.0,43904.97,461.74325,192.0,12.0,0.0846880545917277,0.2115026261078492,27.0,0.140625,0.006769620599917886,0.00091827846042003,54.66378957965207,31.94894339085099,60.37088784453209,-27.773794964787516,4581.769619999999
43904.97,44102.61,43869.52,44084.63,484.85348,138.0,11.0,0.0964883229344327,0.2259705688412306,21.0,0.1521739130434782,0.0053132562198082815,0.004092019650622669,59.57259795099349,42.78681523086696,56.63454560116116,-2.52723311546887,5066.623099999999
44084.63,44259.18,43931.87,43953.09,541.72549,167.0,8.0,0.0608395454418025,0.249417269300059,19.0,0.1137724550898203,0.007450399903304769,-0.0029838063742397836,54.886736955063334,38.91656560992231,68.21142440953155,-36.50839088274263,4524.897609999999
43953.09,44400.1,43731.54,44017.06,993.07017,173.0,4.0,0.0575760445756719,0.2656042389223042,24.0,0.1387283236994219,0.015287822015872244,0.0014554153075472254,56.6716545201175,38.41872800928044,26.523774841327704,-39.112454433132875,5517.967779999999
44017.06,44050.73,43783.93,43796.81,299.78632,140.0,7.0,0.0831099885682176,0.2777918448246015,23.0,0.1642857142857142,0.006093559897432755,-0.005003741731047007,49.42140053215652,21.834929935447395,37.42586619498495,-64.4554370819893,5218.181459999999
43796.81,43919.0,43748.93,43882.75,240.43719,141.0,1.0,0.0391834533793178,0.2795716176691997,20.0,0.1418439716312056,0.003887409360640356,0.001962243368866412,52.0017405254835,15.528677834572349,-5.021116846551917,-57.68651806919902,5458.6186499999985
43882.76,43884.95,43758.33,43842.7,166.34097,120.0,6.0,0.0755112879288693,0.2880937422826694,19.0,0.1583333333333333,0.0028936204832313147,-0.0009126593023455198,50.70354440144335,7.918996133809365,-27.565581140777404,-75.76045885774907,5292.277679999998
43842.69,43969.8,43839.34,43955.01,156.86014,139.0,2.0,0.0498063275724542,0.3020099642405853,20.0,0.1438848920863309,0.00297586596878526,0.0025616579270895112,54.15953115525939,9.596472365843212,4.104929825247259,-60.495555495147435,5449.137819999998
43955.01,44181.57,43910.04,44147.96,234.55447,137.0,-4.0,0.0107878793955501,0.2507909553353498,10.0,0.072992700729927,0.006183779381663028,0.004389715757088908,59.422734937042584,22.13140730059507,14.619966984855564,-34.27025851523638,5683.692289999998
44147.96,44219.0,44030.87,44156.77,394.62775,170.0,3.0,0.032310351104859,0.2214632964077655,14.0,0.0823529411764705,0.004272684141830433,0.0001995562195851175,59.65053546130542,29.012658434654398,56.204125647894784,-33.07282463913916,6078.320039999998
44156.77,44266.0,44057.49,44124.8,270.17096,143.0,11.0,0.0890653116980216,0.2480125465294175,20.0,0.1398601398601398,0.004732679959752633,-0.0007240112897749507,58.36993813266762,29.32095348961007,65.46422235363657,-37.41810965830272,5808.149079999997
44124.81,44209.0,44079.37,44129.94,252.5154,159.0,11.0,0.0824753900421724,0.2934170267910095,23.0,0.1446540880503144,0.0029408315046244395,0.00011648778011452698,58.52410787528052,27.794730797539195,71.52527407843637,-37.73500572673661,6060.664479999998
44129.95,44400.0,44101.59,44396.91,512.80238,117.0,11.0,0.1134221153015382,0.2929603523290582,18.0,0.1538461538461538,0.006766422707208596,0.006049634329890363,65.64135635109122,41.84470414122191,42.31580592233704,-0.4771449084592353,6573.466859999998
44396.91,44506.65,44329.93,44421.2,596.50989,139.0,7.0,0.0790788613045387,0.2635746809508745,18.0,0.1294964028776978,0.003986471442657391,0.0005471101479808116,66.20950333276522,49.338369379576775,82.97995337995398,-11.024241720530544,7169.976749999998
44421.2,44750.0,44281.42,44587.98,1145.48107,134.0,1.0,0.0564431120300971,0.2017388009590603,12.0,0.0895522388059701,0.010581864809213476,0.003754513610618515,69.89098301028376,61.310764193255466,56.3944639631307,-15.908332187812672,8315.457819999998
44587.97,44587.98,44132.48,44233.7,926.65936,348.0,14.0,0.074651434571996,0.2234132891623601,41.0,0.1178160919540229,0.010321196542773031,-0.007945639161047624,55.94686787427832,42.07015567543334,35.20902379699358,-50.69418533864888,7388.798459999998
44233.7,44242.97,43924.23,44150.93,698.87069,162.0,3.0,0.0672829146209506,0.2594611364362975,24.0,0.1481481481481481,0.007256587081890745,-0.0018711977519402234,53.272718438699755,21.50571336632524,5.587243787605901,-58.82116136127096,6689.927769999998
44150.93,44300.0,44105.74,44280.0,417.02569,184.0,8.0,0.0668295099496153,0.2570123171212584,28.0,0.1521739130434782,0.00440441538901744,0.0029233812288891325,56.744765503912596,14.659657762947845,31.40548767477902,-46.949763752784534,7106.953459999999
44280.0,44390.4,44207.75,44258.75,450.88861,80.0,2.0,0.0706819092389196,0.1920448119069434,7.0,0.0875,0.004131628504051924,-0.0004799006323396027,56.00690381775953,7.144419174252732,45.91553703255908,-49.0724924330966,6656.064849999999
44258.76,44277.77,43843.51,43914.25,705.65388,77.0,4.0,0.0506220893607801,0.3437187175789845,11.0,0.1428571428571428,0.009904772679012122,-0.007783771570593401,45.644654181725734,-21.041632525776606,-5.894485299346357,-84.27702764024338,5950.410969999999
43914.25,44048.95,43835.16,43883.46,553.66975,48.0,1.0,0.0694480931755,0.3054695173773091,7.0,0.1458333333333333,0.004877135158169688,-0.0007011391518698673,44.846031483299086,-40.63799256538118,-21.780064059011835,-94.72038826461504,5396.741219999999
43883.46,44057.82,43819.97,44027.69,342.08742,54.0,8.0,0.1511941788010989,0.3327647371179417,15.0,0.2777777777777778,0.00542789052571233,0.003286659711882356,49.319299648144614,-42.56123698084794,-42.480010389030916,-77.66523660527065,5738.828639999999
44027.69,44120.66,43847.35,44080.16,491.19533,56.0,6.0,0.1203492301033942,0.3410847491455825,12.0,0.2142857142857142,0.006233215918407953,0.0011917500100504519,50.88009453503155,-39.06539842156069,-37.400515741238195,-72.02348311344767,6230.023969999998
44080.17,44084.33,43904.7,44021.65,332.10292,73.0,5.0,0.096053493221941,0.327296459229032,15.0,0.2054794520547945,0.004091361517104198,-0.0013273545286587307,49.065485601502864,-39.34968765801182,-26.761033708698655,-78.31467802113904,5897.921049999998
44021.66,44128.49,44021.65,44109.71,202.14862,63.0,8.0,0.1394886565764272,0.2438801204191637,13.0,0.2063492063492063,0.002426987629950184,0.0020003793587928254,51.84888027790499,-32.544943968498956,-5.064653173291899,-68.8461662527017,6100.069669999998
44109.7,44288.16,43980.0,44224.41,616.69134,67.0,8.0,0.1589362442896548,0.2679803231399473,15.0,0.2238805970149253,0.007006821282401171,0.00260033448417607,55.27705124731979,-19.879368612329564,-12.791495835110533,-56.513230755996815,6716.761009999998
44224.4,44310.0,44174.38,44265.09,326.18199,79.0,12.0,0.1541416726334468,0.3228011304954587,20.0,0.2531645569620253,0.003070105341603043,0.0009198539901378311,56.4610101845588,-8.882762273236295,23.269576832458096,-52.13917830607659,7042.942999999998
44265.09,44284.63,44084.67,44142.82,480.13428,79.0,17.0,0.1794042250353701,0.3434608569401559,22.0,0.2784810126582278,0.004535817099231981,-0.0027622218773303286,52.00472793908265,-9.887536363141614,6.626718364469651,-65.28606604088051,6562.808719999998
44142.82,44499.42,44103.9,44434.82,767.99325,90.0,20.0,0.2096944624040689,0.3353334188998506,29.0,0.3222222222222222,0.00896791440212763,0.006614892297320374,60.10330298278892,8.098408002688501,14.240547334595588,-19.942448666033396,7330.801969999999
44434.82,44554.21,44313.67,44324.65,658.93433,124.0,37.0,0.2921019805550214,0.3219910324245312,63.0,0.5080645161290323,0.005428121841409228,-0.002479361905820654,56.246970501372324,11.36050609366373,68.60341565812304,-31.264981477445836,6671.867639999999
44324.64,44512.08,44235.13,44392.88,706.24521,100.0,29.0,0.2949605980888009,0.3390548934860202,44.0,0.44,0.006260860994417884,0.0015393240555761079,58.04245993722753,16.582156349284475,48.24941042319927,-21.972379603399734,7378.112849999999
44392.88,44534.79,44294.39,44421.68,593.67455,98.0,14.0,0.1569023325050972,0.3056366573013012,27.0,0.2755102040816326,0.005427323866521279,0.0006487526828626855,58.81081112043631,20.204163831203118,63.6069142457306,-18.049956417520047,7971.787399999998
44421.69,44522.47,44366.64,44395.95,379.56154,86.0,18.0,0.2015821184789718,0.303339226824424,27.0,0.313953488372093,0.0035123236738234345,-0.0005792216773432557,57.79256284727735,19.10764801128761,82.33083681032477,-21.554260187405,7592.225859999999
44395.95,44419.95,44136.47,44248.56,507.53993,68.0,11.0,0.1837418932289652,0.2714357494153298,19.0,0.2794117647058823,0.00642280635492589,-0.0033198974230757017,52.215461346272825,7.303527195016571,22.68121388032329,-41.628078012639236,7084.685929999999
44248.57,44304.81,44151.28,44247.22,410.39553,85.0,23.0,0.2357073356945286,0.3426063468722446,35.0,0.4117647058823529,0.0034773623777158633,-3.0283471371683746e-05,52.16617268390083,-1.2891978888867328,24.79045092838173,-41.81057964698175,6674.290399999999
44247.22,44355.29,44075.36,44142.94,441.46777,65.0,11.0,0.1770919168582902,0.3236235265575524,20.0,0.3076923076923077,0.006351167636520729,-0.0023567582324945935,48.34186993496107,-13.985089465742377,-2.5592741590348416,-58.18266700619592,6232.822629999999
44142.94,44255.12,44113.05,44248.53,290.13119,62.0,6.0,0.1320995145041736,0.3015117920268783,18.0,0.2903225806451613,0.003220588918698655,0.002392001982649994,52.16578626855157,-15.161938740207844,8.194242346429665,-47.06317069791063,6522.953819999999
44248.54,44299.99,44209.08,44269.18,243.06092,105.0,21.0,0.2280485687733051,0.3112585312114265,33.0,0.3142857142857143,0.0020563648915561286,0.0004666821700065604,52.900083326766776,-14.443298316186642,26.308229686940006,-49.63863394925189,6766.014739999999
44269.18,44375.61,44175.0,44175.0,280.80002,87.0,18.0,0.1888928578941729,0.3615874482128585,27.0,0.3103448275862069,0.004541256366723273,-0.0021274394511034966,49.19119438052006,-19.869537127155304,-44.58542014468777,-66.0402988453701,6485.214719999999
44175.0,44219.63,44063.1,44120.43,373.63078,84.0,15.0,0.1564905644350108,0.3183710693252964,19.0,0.2261904761904762,0.0035524055275275423,-0.0012353140916807615,47.129336394276656,-26.289710433503352,-72.74036897625221,-88.32644417747517,6111.583939999999
44120.43,44145.1,44010.82,44052.35,358.76128,70.0,17.0,0.2035940973620329,0.3239215927095466,21.0,0.3,0.0030510678964854286,-0.0015430493311149318,44.61675774101147,-33.798563602517945,-46.348198260388756,-92.35723881558386,5752.822659999999
44052.36,44094.53,43880.61,43927.27,454.73896,86.0,8.0,0.1019802448058197,0.3038042923943933,17.0,0.1976744186046511,0.0048750461764318735,-0.002839349092613741,40.35952497655302,-45.15672680171496,-62.86402774104373,-93.07304038004806,5298.083699999999
43927.27,43965.67,43734.78,43800.95,561.00168,79.0,2.0,0.0903627216415126,0.2802497234817125,18.0,0.2278481012658227,0.0052793223151002345,-0.0028756624301942146,36.564948718692165,-58.30836185942007,-50.632661564439026,-91.92487460795941,4737.082019999999
43800.95,43898.75,43653.63,43880.21,761.66345,73.0,13.0,0.1575155597664926,0.3309397079954392,20.0,0.273972602739726,0.005615111503900194,0.0018095497928698467,40.3542847897125,-58.64214801206471,-46.87434264624376,-74.28616823278396,5498.745469999999
43880.21,43950.53,43829.57,43910.9,403.72617,149.0,8.0,0.0997879564162068,0.2674366322668092,19.0,0.1275167785234899,0.0027597806686216436,0.0006994041277377239,41.803908065979215,-53.890423786542954,-13.229304113361302,-70.80325933996062,5902.471639999999
43910.89,43987.03,43858.89,43973.09,418.01127,95.0,4.0,0.0905021633903839,0.2882456803368876,13.0,0.1368421052631579,0.00292164256778955,0.001416277051939252,44.735031975204855,-44.067209827481065,-8.016894609815127,-63.23143501680428,6320.482909999999
43973.09,44048.57,43738.27,43938.72,647.82615,92.0,8.0,0.1213032216309448,0.2657558403055003,15.0,0.1630434782608695,0.007094473558282093,-0.0007816143918927265,43.43305182934541,-37.642028995498734,-43.322625057366594,-62.79752583776961,5672.656759999999
43938.73,44295.39,43932.3,44170.47,747.17364,101.0,14.0,0.1709534918917066,0.3117484167931398,26.0,0.2574257425742574,0.008264761917768851,0.005274391243076826,53.30216726599911,-16.61453759960728,9.05704181626836,-28.413529460649674,6419.830399999999
44170.46,44228.0,44070.48,44105.11,301.63204,80.0,17.0,0.2076062742853537,0.3481744879060744,26.0,0.325,0.003574274661859748,-0.0014797216330276752,50.6198313899872,-6.4598948861776115,46.35963609858896,-37.466411811961386,6118.1983599999985
44105.1,44109.01,43796.71,43839.99,458.25569,77.0,9.0,0.1530952903309038,0.2937052856592989,24.0,0.3116883116883117,0.0071306726007502146,-0.006011094859529886,41.49750843643205,-16.385959352706415,-27.54636503522954,-74.18765062744124,5659.9426699999985
43840.0,43965.67,43760.12,43862.98,346.50869,85.0,15.0,0.1856631506398758,0.297435538748135,27.0,0.3176470588235294,0.004697199185011275,0.0005244070539249801,42.46576895963066,-19.954027311886307,-37.4240747239687,-71.00335189340358,6006.451359999998
43862.97,43977.3,43800.0,43849.41,395.99512,89.0,23.0,0.250909160686594,0.3451465826442512,33.0,0.3707865168539326,0.004047945205479519,-0.00030937250501450464,42.023651960326845,-21.637676741388617,-35.74660633484163,-72.8829053436376,5610.456239999999
43849.4,44164.26,43780.19,43971.1,1045.42106,87.0,16.0,0.1945946062486832,0.3599711139499112,27.0,0.3103448275862069,0.008772689200298119,0.002775179871291167,47.32030139495104,-13.370655608432635,-43.63315177388384,-50.53135128396906,6655.877299999998
43971.1,44050.0,43860.22,43907.5,392.2506,83.0,8.0,0.1451038289422461,0.3042521446684098,24.0,0.2891566265060241,0.004326927680709281,-0.001446404570274562,45.006061929461175,-11.094418351890688,-14.180038274694049,-60.44159810521039,6263.626699999998
43907.5,44100.0,43854.55,44078.65,398.20383,82.0,13.0,0.1728716279073368,0.2812787837931527,22.0,0.2682926829268293,0.005596910696837548,0.003897967317656459,51.83284716374873,2.3140705181960612,-16.266745178859452,-33.77274993767098,6661.830529999998
44078.64,44180.0,44012.68,44111.25,388.98406,178.0,23.0,0.1505925922623176,0.2491740095433769,41.0,0.2303370786516854,0.003801631711588563,0.0007395870790052328,53.028919244858535,13.149932332315231,41.929191815103714,-28.69296933433041,7050.814589999998
44111.24,44341.25,44096.39,44200.38,476.3805,101.0,15.0,0.1528614988771848,0.2636141284256071,27.0,0.2673267326732673,0.005552835504221561,0.002020572983082447,56.22915722980771,25.38292874597841,65.52398634088159,-20.486605974230255,7527.195089999998
44200.39,44229.05,44100.35,44139.45,285.00176,145.0,13.0,0.1264348272491118,0.2529462443794603,26.0,0.1793103448275862,0.0029183441854770853,-0.0013784949360163834,53.54350087548651,28.216016712031667,59.963978387032455,-33.46711333709275,7242.193329999998
44139.45,44246.23,44027.98,44177.05,351.99842,102.0,9.0,0.1154331834895499,0.3186087463850246,22.0,0.2156862745098039,0.004957075023655412,0.0008518456845294509,54.972742682696854,31.23255342334215,26.547654552428604,-27.231417294105313,7594.191749999998
44177.05,44196.99,43987.12,44125.14,357.10368,86.0,10.0,0.0958400289907098,0.3471435253387745,21.0,0.2441860465116279,0.00477116937867256,-0.0011750445084043326,52.56821209485414,28.4224360199149,9.138937412127495,-35.84032637898429,7237.088069999998
44125.14,44206.96,44044.0,44206.95,272.61257,70.0,6.0,0.0852136217656412,0.3349694637582229,14.0,0.2,0.003699936427209135,0.0018540451089785748,55.84608538559621,30.57651322095178,32.46435676392661,-23.110147471306508,7509.700639999998
